Area Type ,Area Name ,Date,Year ,Month,Seasonally Adjusted (Y/N) ,Status (Preliminary / Final) ,Labor Force,Employment ,Unemployment ,Unemployment Rate 
County,Humboldt County,09/01/2017,2017,September,N,Final,63200,60900,2300,0.036
County,Imperial County,09/01/2017,2017,September,N,Final,72100,57000,15100,0.21
County,Inyo County,09/01/2017,2017,September,N,Final,8740,8410,330,0.038
County,Kern County,09/01/2017,2017,September,N,Final,388700,359300,29400,0.076
County,Kings County,09/01/2017,2017,September,N,Final,57200,53200,4000,0.069
County,Lake County,09/01/2017,2017,September,N,Final,29660,28220,1450,0.049
County,Lassen County,09/01/2017,2017,September,N,Final,10120,9670,440,0.044
County,Los Angeles County,09/01/2017,2017,September,N,Final,5127300,4882700,244600,0.048
County,Los Angeles County,09/01/2017,2017,September,Y,Final,5097500,4858900,238500,0.047
County,Madera County,09/01/2017,2017,September,N,Final,61900,58000,3900,0.063
County,Marin County,09/01/2017,2017,September,N,Final,140600,136800,3800,0.027
County,Mariposa County,09/01/2017,2017,September,N,Final,8180,7840,340,0.042
County,Mendocino County,09/01/2017,2017,September,N,Final,40020,38530,1490,0.037
County,Merced County,09/01/2017,2017,September,N,Final,117600,109500,8100,0.069
County,Modoc County,09/01/2017,2017,September,N,Final,3250,3060,190,0.057
County,Mono County,09/01/2017,2017,September,N,Final,8380,8010,370,0.044
County,Monterey County,09/01/2017,2017,September,N,Final,226700,216600,10200,0.045
County,Napa County,09/01/2017,2017,September,N,Final,75700,73400,2300,0.03
County,Nevada County,09/01/2017,2017,September,N,Final,48660,46830,1830,0.038
County,Orange County,09/01/2017,2017,September,N,Final,1621800,1567900,53900,0.033
County,Placer County,09/01/2017,2017,September,N,Final,182700,176200,6500,0.036
County,Plumas County,09/01/2017,2017,September,N,Final,8030,7570,460,0.058
County,Riverside County,09/01/2017,2017,September,N,Final,1080100,1024200,55800,0.052
County,Sacramento County,09/01/2017,2017,September,N,Final,701500,671200,30300,0.043
County,San Benito County,09/01/2017,2017,September,N,Final,30700,29300,1400,0.045
County,San Bernardino County,09/01/2017,2017,September,N,Final,948900,904600,44300,0.047
County,San Diego County,09/01/2017,2017,September,N,Final,1581700,1521800,59900,0.038
County,San Francisco County,09/01/2017,2017,September,N,Final,568500,552900,15600,0.027
County,San Joaquin County,09/01/2017,2017,September,N,Final,327000,307500,19400,0.059
County,San Luis Obispo County,09/01/2017,2017,September,N,Final,141000,136300,4700,0.033
County,San Mateo County,09/01/2017,2017,September,N,Final,449400,437800,11600,0.026
County,Santa Barbara County,09/01/2017,2017,September,N,Final,216900,208700,8300,0.038
County,Santa Clara County,09/01/2017,2017,September,N,Final,1044400,1013000,31400,0.03
County,Santa Cruz County,09/01/2017,2017,September,N,Final,142900,137000,5900,0.042
County,Shasta County,09/01/2017,2017,September,N,Final,74500,70900,3700,0.049
County,Sierra County,09/01/2017,2017,September,N,Final,1330,1270,70,0.05
County,Siskiyou County,09/01/2017,2017,September,N,Final,18250,17260,990,0.054
County,Solano County,09/01/2017,2017,September,N,Final,210200,201200,9000,0.043
County,Sonoma County,09/01/2017,2017,September,N,Final,265100,257300,7800,0.029
County,Stanislaus County,09/01/2017,2017,September,N,Final,244200,229300,14800,0.061
County,Sutter County,09/01/2017,2017,September,N,Final,45600,42800,2800,0.062
County,Tehama County,09/01/2017,2017,September,N,Final,26110,24720,1380,0.053
County,Trinity County,09/01/2017,2017,September,N,Final,4890,4660,230,0.046
County,Tulare County,09/01/2017,2017,September,N,Final,204200,185800,18400,0.09
County,Tuolumne County,09/01/2017,2017,September,N,Final,21570,20560,1010,0.047
County,Ventura County,09/01/2017,2017,September,N,Final,425000,406500,18500,0.044
County,Yolo County,09/01/2017,2017,September,N,Final,106800,102300,4500,0.042
County,Yuba County,09/01/2017,2017,September,N,Final,29000,27200,1800,0.062
County,Alameda County,09/01/2018,2018,September,N,Final,845100,820700,24400,0.029
County,Alpine County,09/01/2018,2018,September,N,Final,480,460,20,0.048
County,Amador County,09/01/2018,2018,September,N,Final,14760,14240,520,0.035
County,Butte County,09/01/2018,2018,September,N,Final,102900,98600,4300,0.042
County,Calaveras County,09/01/2018,2018,September,N,Final,21410,20640,770,0.036
County,Colusa County,09/01/2018,2018,September,N,Final,10840,10030,810,0.074
County,Contra Costa County,09/01/2018,2018,September,N,Final,562500,545600,16900,0.03
County,Del Norte County,09/01/2018,2018,September,N,Final,9860,9380,480,0.049
County,El Dorado County,09/01/2018,2018,September,N,Final,91400,88500,3000,0.032
County,Fresno County,09/01/2018,2018,September,N,Final,448800,421900,26900,0.06
County,Glenn County,09/01/2018,2018,September,N,Final,12910,12220,690,0.054
County,Humboldt County,09/01/2018,2018,September,N,Final,63300,61300,2000,0.031
County,Imperial County,09/01/2018,2018,September,N,Final,71200,56600,14600,0.205
County,Inyo County,09/01/2018,2018,September,N,Final,8800,8500,300,0.034
County,Kern County,09/01/2018,2018,September,N,Final,390100,364400,25800,0.066
County,Kings County,09/01/2018,2018,September,N,Final,57100,53600,3500,0.061
County,Lake County,09/01/2018,2018,September,N,Final,29070,27730,1330,0.046
County,Lassen County,09/01/2018,2018,September,N,Final,9860,9480,380,0.039
County,Los Angeles County,09/01/2018,2018,September,N,Final,5099000,4862800,236200,0.046
County,Los Angeles County,09/01/2018,2018,September,Y,Final,5093300,4859600,233600,0.046
County,Madera County,09/01/2018,2018,September,N,Final,61900,58600,3400,0.055
County,Marin County,09/01/2018,2018,September,N,Final,140600,137400,3300,0.023
County,Mariposa County,09/01/2018,2018,September,N,Final,7970,7670,310,0.038
County,Mendocino County,09/01/2018,2018,September,N,Final,39690,38310,1380,0.035
County,Merced County,09/01/2018,2018,September,N,Final,117200,110000,7200,0.062
County,Modoc County,09/01/2018,2018,September,N,Final,3230,3060,170,0.053
County,Mono County,09/01/2018,2018,September,N,Final,8190,7870,320,0.039
County,Monterey County,09/01/2018,2018,September,N,Final,228200,219300,8900,0.039
County,Napa County,09/01/2018,2018,September,N,Final,75500,73600,1900,0.025
County,Nevada County,09/01/2018,2018,September,N,Final,48690,47130,1560,0.032
County,Orange County,09/01/2018,2018,September,N,Final,1621100,1575300,45800,0.028
County,Placer County,09/01/2018,2018,September,N,Final,186700,181200,5600,0.03
County,Plumas County,09/01/2018,2018,September,N,Final,8160,7780,380,0.047
County,Riverside County,09/01/2018,2018,September,N,Final,1092100,1044000,48100,0.044
County,Sacramento County,09/01/2018,2018,September,N,Final,708000,682500,25500,0.036
County,San Benito County,09/01/2018,2018,September,N,Final,31100,29900,1300,0.04
County,San Bernardino County,09/01/2018,2018,September,N,Final,955800,918700,37200,0.039
County,San Diego County,09/01/2018,2018,September,N,Final,1581700,1530900,50800,0.032
County,San Francisco County,09/01/2018,2018,September,N,Final,573200,560300,12900,0.023
County,San Joaquin County,09/01/2018,2018,September,N,Final,326900,310000,16800,0.052
County,San Luis Obispo County,09/01/2018,2018,September,N,Final,139300,135400,3900,0.028
County,San Mateo County,09/01/2018,2018,September,N,Final,452600,442900,9600,0.021
County,Santa Barbara County,09/01/2018,2018,September,N,Final,215700,208600,7200,0.033
County,Santa Clara County,09/01/2018,2018,September,N,Final,1045900,1019800,26100,0.025
County,Santa Cruz County,09/01/2018,2018,September,N,Final,141300,136300,5100,0.036
County,Shasta County,09/01/2018,2018,September,N,Final,74100,70800,3200,0.044
County,Sierra County,09/01/2018,2018,September,N,Final,1310,1250,60,0.049
County,Siskiyou County,09/01/2018,2018,September,N,Final,17460,16560,900,0.052
County,Solano County,09/01/2018,2018,September,N,Final,209600,202100,7500,0.036
County,Sonoma County,09/01/2018,2018,September,N,Final,263800,257300,6600,0.025
County,Stanislaus County,09/01/2018,2018,September,N,Final,245400,232500,12900,0.053
County,Sutter County,09/01/2018,2018,September,N,Final,45000,42500,2500,0.055
County,Tehama County,09/01/2018,2018,September,N,Final,25820,24560,1260,0.049
County,Trinity County,09/01/2018,2018,September,N,Final,4780,4570,210,0.044
County,Tulare County,09/01/2018,2018,September,N,Final,202900,186400,16500,0.081
County,Tuolumne County,09/01/2018,2018,September,N,Final,21320,20470,850,0.04
County,Ventura County,09/01/2018,2018,September,N,Final,421900,406100,15800,0.037
County,Yolo County,09/01/2018,2018,September,N,Final,107800,104000,3800,0.035
County,Yuba County,09/01/2018,2018,September,N,Final,29500,27900,1600,0.054
County,Alameda County,09/01/2019,2019,September,N,Preliminary,846900,824500,22400,0.026
County,Alpine County,09/01/2019,2019,September,N,Preliminary,460,440,20,0.05
County,Amador County,09/01/2019,2019,September,N,Preliminary,15090,14620,470,0.031
County,Butte County,09/01/2019,2019,September,N,Preliminary,99700,95700,4000,0.04
County,Calaveras County,09/01/2019,2019,September,N,Preliminary,21730,21060,670,0.031
County,Colusa County,09/01/2019,2019,September,N,Preliminary,11120,10360,760,0.068
County,Contra Costa County,09/01/2019,2019,September,N,Preliminary,563300,547900,15500,0.027
County,Del Norte County,09/01/2019,2019,September,N,Preliminary,9840,9360,480,0.049
County,El Dorado County,09/01/2019,2019,September,N,Preliminary,92200,89500,2700,0.03
County,Fresno County,09/01/2019,2019,September,N,Preliminary,453000,427500,25400,0.056
County,Glenn County,09/01/2019,2019,September,N,Preliminary,13210,12610,610,0.046
County,Humboldt County,09/01/2019,2019,September,N,Preliminary,62800,60900,1800,0.029
County,Imperial County,09/01/2019,2019,September,N,Preliminary,71300,57500,13800,0.193
County,Inyo County,09/01/2019,2019,September,N,Preliminary,8820,8580,250,0.028
County,Kern County,09/01/2019,2019,September,N,Preliminary,397200,372600,24600,0.062
County,Kings County,09/01/2019,2019,September,N,Preliminary,57500,54100,3400,0.06
County,Lake County,09/01/2019,2019,September,N,Preliminary,29280,28110,1170,0.04
County,Lassen County,09/01/2019,2019,September,N,Preliminary,9830,9500,330,0.034
County,Los Angeles County,09/01/2019,2019,September,N,Preliminary,5152400,4929800,222700,0.043
County,Los Angeles County,09/01/2019,2019,September,Y,Final,5140900,4919000,221900,0.043
County,Madera County,09/01/2019,2019,September,N,Preliminary,62500,59200,3300,0.053
County,Marin County,09/01/2019,2019,September,N,Preliminary,141000,138100,2900,0.02
County,Mariposa County,09/01/2019,2019,September,N,Preliminary,8060,7800,250,0.031
County,Mendocino County,09/01/2019,2019,September,N,Preliminary,39180,37960,1210,0.031
County,Merced County,09/01/2019,2019,September,N,Preliminary,117800,111000,6800,0.058
County,Modoc County,09/01/2019,2019,September,N,Preliminary,3180,3040,150,0.046
County,Mono County,09/01/2019,2019,September,N,Preliminary,8330,8050,280,0.034
County,Monterey County,09/01/2019,2019,September,N,Preliminary,228700,220600,8100,0.035
County,Napa County,09/01/2019,2019,September,N,Preliminary,75900,74200,1700,0.023
County,Nevada County,09/01/2019,2019,September,N,Preliminary,48500,47140,1360,0.028
County,Orange County,09/01/2019,2019,September,N,Preliminary,1629500,1588500,41000,0.025
County,Placer County,09/01/2019,2019,September,N,Preliminary,188700,183500,5200,0.027
County,Plumas County,09/01/2019,2019,September,N,Preliminary,8190,7810,380,0.047
County,Riverside County,09/01/2019,2019,September,N,Preliminary,1105900,1061700,44200,0.04
County,Sacramento County,09/01/2019,2019,September,N,Preliminary,714700,691500,23200,0.032
County,San Benito County,09/01/2019,2019,September,N,Preliminary,31400,30100,1200,0.038
County,San Bernardino County,09/01/2019,2019,September,N,Preliminary,968900,935100,33900,0.035
County,San Diego County,09/01/2019,2019,September,N,Preliminary,1593800,1548000,45800,0.029
County,San Francisco County,09/01/2019,2019,September,N,Preliminary,588100,576900,11300,0.019
County,San Joaquin County,09/01/2019,2019,September,N,Preliminary,328500,312500,16000,0.049
County,San Luis Obispo County,09/01/2019,2019,September,N,Preliminary,139900,136300,3500,0.025
County,San Mateo County,09/01/2019,2019,September,N,Preliminary,464100,455700,8400,0.018
County,Santa Barbara County,09/01/2019,2019,September,N,Preliminary,218500,212000,6500,0.03
County,Santa Clara County,09/01/2019,2019,September,N,Preliminary,1056900,1033000,23900,0.023
County,Santa Cruz County,09/01/2019,2019,September,N,Preliminary,142800,138000,4700,0.033
County,Shasta County,09/01/2019,2019,September,N,Preliminary,74700,72000,2800,0.037
County,Sierra County,09/01/2019,2019,September,N,Preliminary,1390,1330,50,0.038
County,Siskiyou County,09/01/2019,2019,September,N,Preliminary,17510,16720,790,0.045
County,Solano County,09/01/2019,2019,September,N,Preliminary,209900,203200,6700,0.032
County,Sonoma County,09/01/2019,2019,September,N,Preliminary,264000,258000,6000,0.023
County,Stanislaus County,09/01/2019,2019,September,N,Preliminary,246200,234300,11900,0.048
County,Sutter County,09/01/2019,2019,September,N,Preliminary,46100,43800,2300,0.05
County,Tehama County,09/01/2019,2019,September,N,Preliminary,26110,24970,1150,0.044
County,Trinity County,09/01/2019,2019,September,N,Preliminary,4760,4570,190,0.039
County,Tulare County,09/01/2019,2019,September,N,Preliminary,204300,188100,16200,0.079
County,Tuolumne County,09/01/2019,2019,September,N,Preliminary,21390,20620,770,0.036
County,Ventura County,09/01/2019,2019,September,N,Preliminary,421400,407400,14100,0.033
County,Yolo County,09/01/2019,2019,September,N,Preliminary,108800,105300,3500,0.032
County,Yuba County,09/01/2019,2019,September,N,Preliminary,30400,28900,1500,0.049
County,Alameda County,10/01/1990,1990,October,N,Final,680200,652000,28100,0.041
County,Alpine County,10/01/1990,1990,October,N,Final,280,230,50,0.175
County,Amador County,10/01/1990,1990,October,N,Final,11750,11210,540,0.046
County,Butte County,10/01/1990,1990,October,N,Final,80700,75100,5600,0.07
County,Calaveras County,10/01/1990,1990,October,N,Final,13660,12910,750,0.055
County,Colusa County,10/01/1990,1990,October,N,Final,8190,7250,940,0.114
County,Contra Costa County,10/01/1990,1990,October,N,Final,437900,419200,18700,0.043
County,Del Norte County,10/01/1990,1990,October,N,Final,9960,9000,960,0.096
County,El Dorado County,10/01/1990,1990,October,N,Final,63900,61200,2700,0.043
County,Fresno County,10/01/1990,1990,October,N,Final,327200,289200,38000,0.116
County,Glenn County,10/01/1990,1990,October,N,Final,11380,10260,1120,0.098
County,Humboldt County,10/01/1990,1990,October,N,Final,57000,53100,3900,0.069
County,Imperial County,10/01/1990,1990,October,N,Final,48700,35200,13400,0.276
County,Inyo County,10/01/1990,1990,October,N,Final,7260,6770,490,0.068
County,Kern County,10/01/1990,1990,October,N,Final,258000,228700,29300,0.114
County,Kings County,10/01/1990,1990,October,N,Final,38300,34400,3900,0.102
County,Lake County,10/01/1990,1990,October,N,Final,20100,18390,1710,0.085
County,Lassen County,10/01/1990,1990,October,N,Final,10400,9590,800,0.077
County,Los Angeles County,10/01/1990,1990,October,N,Final,4479200,4208400,270900,0.06
County,Los Angeles County,10/01/1990,1990,October,Y,Final,4469600,4189100,280500,0.063
County,Madera County,10/01/1990,1990,October,N,Final,41200,35800,5400,0.132
County,Marin County,10/01/1990,1990,October,N,Final,132200,128900,3300,0.025
County,Mariposa County,10/01/1990,1990,October,N,Final,6830,6520,310,0.046
County,Mendocino County,10/01/1990,1990,October,N,Final,39850,37390,2460,0.062
County,Merced County,10/01/1990,1990,October,N,Final,79200,70300,8800,0.112
County,Modoc County,10/01/1990,1990,October,N,Final,3860,3500,360,0.093
County,Mono County,10/01/1990,1990,October,N,Final,5170,4790,390,0.074
County,Monterey County,10/01/1990,1990,October,N,Final,171700,159100,12500,0.073
County,Napa County,10/01/1990,1990,October,N,Final,56800,54300,2400,0.043
